gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type,chromosome
Grk6,chr13,55445072,55460927,+,55435072,55445072,4.390783793449402,3.5979797349611915,-0.7928040584882106,Mixed,Neu,chr13
Prr7,chr13,55464267,55473154,+,55454267,55464267,4.371372620010376,4.472990872208277,0.1016182521979018,Mixed,Neu,chr13
Dbn1,chr13,55473429,55488111,-,55488111,55498111,5.488265352606773,4.153424111866951,-1.334841240739823,Mixed,Neu,chr13
Pdlim7,chr13,55495795,55513676,-,55513676,55523676,5.702482287883758,4.521018200914065,-1.1814640869696935,Mixed,Neu,chr13
Ddx41,chr13,55530410,55536658,-,55536658,55546658,6.182126648426056,4.596117860889435,-1.5860087875366211,Mixed,Neu,chr13
Fam193b,chr13,55539316,55571120,-,55571120,55581120,5.26616748225689,5.762188539505005,0.4960210572481154,Mixed,Neu,chr13
Tmed9,chr13,55573732,55597697,+,55563732,55573732,5.237391786384583,4.7460472178936,-0.4913445684909829,Mixed,Neu,chr13
B4galt7,chr13,55599896,55610443,+,55589896,55599896,6.098424530625344,5.500086885507901,-0.5983376451174429,Mixed,Neu,chr13
Caml,chr13,55623005,55632411,+,55613005,55623005,5.442448959708214,5.308651484151682,-0.1337974755565323,Mixed,Neu,chr13
Ddx46,chr13,55635027,55681256,+,55625027,55635027,5.617270331120492,4.568567543371518,-1.0487027877489732,Mixed,Neu,chr13
B230219D22Rik,chr13,55693124,55703500,+,55683124,55693124,5.604681338047981,4.286748520517349,-1.3179328175306315,Mixed,Neu,chr13
Txndc15,chr13,55714650,55726227,+,55704650,55714650,5.557148853182793,4.2250902129809065,-1.332058640201886,Mixed,Neu,chr13
Pcbd2,chr13,55727368,55776830,+,55717368,55727368,6.444841164708137,4.691899990471204,-1.7529411742369332,Mixed,Neu,chr13
Pitx1,chr13,55825051,55836192,-,55836192,55846192,5.7995969035387045,5.338218210132916,-0.4613786934057886,Mixed,Neu,chr13
Macroh2a1,chr13,56073619,56136361,-,56136361,56146361,4.38151669151783,3.964489336919784,-0.4170273545980456,Mixed,Neu,chr13
Neurog1,chr13,56250478,56252163,-,56252163,56262163,3.158075284600258,4.402337141672771,1.2442618570725124,Mixed,Neu,chr13
Cxcl14,chr13,56288643,56296551,-,56296551,56306551,5.333606297934056,4.810486764109135,-0.5231195338249206,Mixed,Neu,chr13
Fbxl21,chr13,56522472,56537898,+,56512472,56522472,3.188322325062752,4.642110343996684,1.4537880189339325,Mixed,Neu,chr13
Tgfbi,chr13,56609523,56639562,+,56599523,56609523,4.877303996729851,3.741924294948578,-1.135379701781273,Mixed,Neu,chr13
Smad5,chr13,56703010,56742377,+,56693010,56703010,3.673101512670517,3.8922433669169743,0.2191418542464571,Mixed,Neu,chr13
Trpc7,chr13,56773113,56895993,-,56895993,56905993,2.727063053059578,4.406406209484736,1.679343156425158,Mixed,Neu,chr13
Spock1,chr13,57421195,57908332,-,57908332,57918332,4.472379571199417,4.448551902174949,-0.0238276690244676,Mixed,Neu,chr13
Hnrnpa0,chr13,58125879,58128556,-,58128556,58138556,6.684707633018494,5.122854122932751,-1.5618535100857427,Mixed,Neu,chr13
Ubqln1,chr13,58176156,58215653,-,58215653,58225653,4.418546716928482,5.2241720901966096,0.8056253732681276,Mixed,Neu,chr13
Gkap1,chr13,58233346,58275699,-,58275699,58285699,3.959656182456016,4.733059275174141,0.7734030927181248,Mixed,Neu,chr13
Kif27,chr13,58287502,58359122,-,58359122,58369122,3.976399964141845,5.5277799672444665,1.5513800031026213,Mixed,Neu,chr13
Hnrnpk,chr13,58391142,58403343,-,58403343,58413343,2.3506828412055967,3.6585811902840937,1.307898349078497,Mixed,Neu,chr13
Ntrk2,chr13,58806569,59133970,+,58796569,58806569,3.746819700956345,4.792541670870781,1.0457219699144362,Mixed,Neu,chr13
Agtpbp1,chr13,59445742,59585227,-,59585227,59595227,4.0778088503360745,4.455408528582256,0.377599678246181,Mixed,Neu,chr13
Etohd2,chr13,59769497,59775407,+,59759497,59769497,5.208016522002221,4.465618271899223,-0.7423982501029975,Mixed,Neu,chr13
Tut7,chr13,59771561,59823147,-,59823147,59833147,4.068694253444671,4.39746953382492,0.328775280380249,Mixed,Neu,chr13
Gas1,chr13,60174405,60177365,-,60177365,60187365,2.9780042235851285,3.8100622060696288,0.8320579824845002,Mixed,Neu,chr13
Dapk1,chr13,60601947,60763191,+,60591947,60601947,4.168231253933906,4.75800325062275,0.5897719966888433,Mixed,Neu,chr13
Fbp1,chr13,62864753,62888282,-,62888282,62898282,5.034086566376686,5.435279952422778,0.4011933860460921,Mixed,Neu,chr13
Aopep,chr13,62964893,63326096,+,62954893,62964893,4.343002418422699,4.734613195220629,0.39161077679793,Mixed,Neu,chr13
Fancc,chr13,63285043,63497278,-,63497278,63507278,5.101358749008178,5.3873556333223975,0.2859968843142191,Mixed,Neu,chr13
Ptch1,chr13,63508328,63573598,-,63573598,63583598,4.492446288013459,4.353035021527608,-0.1394112664858511,Mixed,Neu,chr13
Ercc6l2,chr13,63815240,63900302,+,63805240,63815240,2.631577662706375,4.109147144118945,1.4775694814125702,Mixed,Neu,chr13
Zfp367,chr13,64133018,64153202,-,64153202,64163202,3.775341625976562,4.809890145953496,1.034548519976933,Mixed,Neu,chr13
Habp4,chr13,64161824,64186537,+,64151824,64161824,3.797050986647606,4.463999259146054,0.6669482724984483,Mixed,Neu,chr13
Cdc14b,chr13,64189268,64275290,-,64275290,64285290,3.543754830241203,3.798862369060517,0.2551075388193133,Mixed,Neu,chr13
Prxl2c,chr13,64275280,64312710,-,64312710,64322710,3.775570045113564,3.2477151997884115,-0.5278548453251521,Mixed,Neu,chr13
Ctsl,chr13,64359337,64370890,-,64370890,64380890,3.607609173536301,4.011819169680277,0.4042099961439764,Mixed,Neu,chr13
Cdk20,chr13,64432314,64441773,+,64422314,64432314,2.855604655504227,4.538258032639822,1.6826533771355954,Mixed,Neu,chr13
Mfsd14b,chr13,65064663,65112975,-,65112975,65122975,4.234801109075547,4.748988280812899,0.5141871717373521,Mixed,Neu,chr13
Zfp369,chr13,65278814,65304221,+,65268814,65278814,4.585905846309661,4.673347050555547,0.087441204245886,Mixed,Neu,chr13
Ptdss1,chr13,66932830,66998401,+,66922830,66932830,3.951378389835358,4.852167271455129,0.9007888816197712,Mixed,Neu,chr13
Zfp712,chr13,67038596,67061170,-,67061170,67071170,3.9046229501962655,4.505434346874555,0.6008113966782886,Mixed,Neu,chr13
Zfp748,chr13,67538641,67553830,-,67553830,67563830,3.76876695895195,2.976670459588368,-0.792096499363582,Mixed,Neu,chr13
Zfp273,chr13,67813740,67827002,+,67803740,67813740,3.381671475172043,3.787451575835546,0.4057801006635029,Mixed,Neu,chr13
Mtrr,chr13,68560780,68582149,-,68582149,68592149,4.301338800787926,4.621555412840843,0.320216612052917,Mixed,Neu,chr13
Adcy2,chr13,68620043,68999541,-,68999541,69009541,4.1648100611925125,4.383709913738569,0.2188998525460563,Mixed,Neu,chr13
Tent4a,chr13,69497959,69534617,-,69534617,69544617,4.794109134173394,3.3489211318572365,-1.4451880023161574,Mixed,Neu,chr13
Nsun2,chr13,69533746,69635780,+,69523746,69533746,5.048139700651169,4.258401929060618,-0.7897377715905511,Mixed,Neu,chr13
Ube2ql1,chr13,69702832,69739889,-,69739889,69749889,3.1594639288902284,4.077671117170652,0.918207188280424,Mixed,Neu,chr13
Med10,chr13,69802395,69816104,+,69792395,69802395,5.795418649435043,4.828554556131363,-0.9668640933036804,Mixed,Neu,chr13
Ice1,chr13,70551707,70637634,-,70637634,70647634,4.759081879925727,4.14202944372495,-0.617052436200777,Mixed,Neu,chr13
Irx1,chr13,71957921,71963723,-,71963723,71973723,5.50053592877388,4.900928605826696,-0.5996073229471843,Mixed,Neu,chr13
Irx2,chr13,72628820,72634198,+,72618820,72628820,3.567847649693489,4.38154304464658,0.8136953949530912,Mixed,Neu,chr13
Irx4,chr13,73260479,73269608,+,73250479,73260479,3.993057296276093,4.52693424445788,0.533876948181788,Mixed,Neu,chr13
Ndufs6,chr13,73319838,73328542,-,73328542,73338542,3.882957898950577,4.223406933617592,0.340449034667015,Mixed,Neu,chr13
Mrpl36,chr13,73328513,73332178,+,73318513,73328513,5.49606142718792,4.810634505438805,-0.6854269217491149,Mixed,Neu,chr13
Lpcat1,chr13,73467197,73516422,+,73457197,73467197,5.111665879321099,4.9278732330560695,-0.1837926462650294,Mixed,Neu,chr13
Clptm1l,chr13,73604006,73620605,+,73594006,73604006,4.59778398411274,4.9844889369169865,0.386704952804247,Mixed,Neu,chr13
Tert,chr13,73626911,73649843,+,73616911,73626911,5.668308441603184,4.549739978094896,-1.1185684635082884,Mixed,Neu,chr13
Slc12a7,chr13,73733094,73816754,+,73723094,73733094,4.606855739307404,4.597105566398303,-0.0097501729091016,Mixed,Neu,chr13
Nkd2,chr13,73818534,73847631,-,73847631,73857631,4.815692856788635,4.844097887833914,0.0284050310452785,Mixed,Neu,chr13
Brd9,chr13,73937811,73960895,+,73927811,73937811,4.144221098160744,4.627840752768516,0.4836196546077724,Mixed,Neu,chr13
Tppp,chr13,74009407,74035753,+,73999407,74009407,5.309922499036788,4.194898544851939,-1.1150239541848492,Mixed,Neu,chr13
Cep72,chr13,74036500,74062299,-,74062299,74072299,4.914246347904205,4.171383514730136,-0.7428628331740699,Mixed,Neu,chr13
Slc9a3,chr13,74121457,74169442,+,74111457,74121457,6.439498256254196,4.971741100319226,-1.4677571559349705,Mixed,Neu,chr13
Exoc3,chr13,74169488,74208732,-,74208732,74218732,4.398255528092385,5.298262446522713,0.9000069184303285,Mixed,Neu,chr13
Ahrr,chr13,74211118,74292331,-,74292331,74302331,4.736309816861153,4.762594971811772,0.0262851549506182,Mixed,Neu,chr13
Pdcd6,chr13,74303509,74317580,-,74317580,74327580,4.186047467112541,4.27343175625801,0.0873842891454694,Mixed,Neu,chr13
Sdha,chr13,74322254,74350280,-,74350280,74360280,3.6338272258043287,4.270224549372991,0.6363973235686626,Mixed,Neu,chr13
Erap1,chr13,74639568,74693201,+,74629568,74639568,5.196342738747597,4.572359591499965,-0.6239831472476318,Mixed,Neu,chr13
Cast,chr13,74692368,74808810,-,74808810,74818810,2.392808252573013,3.5448948802948,1.1520866277217867,Mixed,Neu,chr13
Ell2,chr13,75706757,75772364,+,75696757,75706757,2.335596471631527,3.4801211730718613,1.1445247014403344,Mixed,Neu,chr13
Rhobtb3,chr13,75869537,75943925,-,75943925,75953925,2.605627551794052,4.021048658490181,1.415421106696129,Mixed,Neu,chr13
Rfesd,chr13,76001535,76018719,-,76018719,76028719,2.564895495891571,2.875603784441948,0.3107082885503769,Mixed,Neu,chr13
Gpr150,chr13,76054851,76056996,-,76056996,76066996,3.0932306367635727,4.080314187884331,0.987083551120758,Mixed,Neu,chr13
Mctp1,chr13,76384535,77031810,+,76374535,76384535,2.757049931168556,3.218777656118075,0.4617277249495193,Mixed,Neu,chr13
Slf1,chr13,77043088,77135473,-,77135473,77145473,2.181036909723282,3.6453551415920256,1.4643182318687438,Mixed,Neu,chr13
Fam172a,chr13,77702033,78166235,+,77692033,77702033,2.0010338492393496,1.612149416732788,-0.3888844325065614,Mixed,Neu,chr13
Nr2f1,chr13,78188973,78199757,-,78199757,78209757,2.7608496301174164,4.113127548201879,1.3522779180844626,Mixed,Neu,chr13
A830082K12Rik,chr13,78198017,78279391,+,78188017,78198017,3.5111042120814324,4.811769253583749,1.3006650415023162,Mixed,Neu,chr13
Arrdc3,chr13,80883384,80896042,+,80873384,80883384,3.428649153470993,4.026631970214844,0.5979828167438508,Mixed,Neu,chr13
9330111N05Rik,chr13,80962888,81128864,+,80952888,80962888,3.302715431165696,4.897163486138979,1.5944480549732831,Mixed,Neu,chr13
Adgrv1,chr13,81095068,81633154,-,81633154,81643154,3.85501515519619,4.860717029865583,1.005701874669393,Mixed,Neu,chr13
Lysmd3,chr13,81657663,81672871,+,81647663,81657663,2.390918587446213,4.983397768219312,2.592479180773099,Heterochromatin,Neu,chr13
Polr3g,chr13,81673843,81711013,-,81711013,81721013,4.9342028183937074,4.105923838615418,-0.8282789797782897,Mixed,Neu,chr13
Cetn3,chr13,81783077,81797155,+,81773077,81783077,2.522134302687645,5.579373265171051,3.0572389624834058,Heterochromatin,Neu,chr13
Mef2c,chr13,83504034,83667080,+,83494034,83504034,3.7016226065874096,5.038412241387367,1.3367896347999575,Mixed,Neu,chr13
A230107N01Rik,chr13,84219581,84222175,-,84222175,84232175,4.67927571952343,4.896157607197762,0.2168818876743321,Mixed,Neu,chr13
Ccnh,chr13,85189408,85223469,+,85179408,85189408,2.205541858482361,2.425067713340124,0.2195258548577627,Mixed,Neu,chr13
Rasa1,chr13,85214780,85289130,-,85289130,85299130,2.338203665137291,4.417386166890462,2.079182501753171,Heterochromatin,Neu,chr13
Cox7c,chr13,86044816,86046904,-,86046904,86056904,3.17363689827919,5.094277174536388,1.920640276257198,Mixed,Neu,chr13
Edil3,chr13,88821472,89323223,+,88811472,88821472,2.750188211798668,5.2204579455455145,2.4702697337468464,Heterochromatin,Neu,chr13
Vcan,chr13,89655312,89742509,-,89742509,89752509,4.108110380578041,4.324168302218119,0.2160579216400782,Mixed,Neu,chr13
Xrcc4,chr13,89774027,90089608,-,90089608,90099608,2.638853738427162,5.316965989907582,2.67811225148042,Heterochromatin,Neu,chr13
Rps23,chr13,90922958,90924950,+,90912958,90922958,3.390988721728325,4.524472373565038,1.1334836518367126,Mixed,Neu,chr13
Atg10,chr13,90935356,91223968,-,91223968,91233968,3.692514538931847,4.817947514677049,1.125432975745202,Mixed,Neu,chr13
Ssbp2,chr13,91460283,91703429,+,91450283,91460283,2.6272317514181136,4.607556224743525,1.9803244733254115,Mixed,Neu,chr13
Acot12,chr13,91741512,91786148,+,91731512,91741512,2.4770997849226,3.1813771483659745,0.7042773634433748,Mixed,Neu,chr13
Zcchc9,chr13,91796533,91807705,-,91807705,91817705,2.2092095694541927,4.184176882783572,1.9749673133293788,Mixed,Neu,chr13
Rasgrf2,chr13,91880400,92131656,-,92131656,92141656,3.814858093547821,4.654247268986702,0.8393891754388809,Mixed,Neu,chr13
Dhfr,chr13,92354726,92389053,+,92344726,92354726,4.047687567210198,5.531654316624006,1.483966749413808,Mixed,Neu,chr13
Ankrd34b,chr13,92425896,92441658,+,92415896,92425896,4.566231477689743,5.293714648453395,0.7274831707636515,Mixed,Neu,chr13
Zfyve16,chr13,92487108,92530868,-,92530868,92540868,4.528793506383896,5.406769098718961,0.8779755923350647,Mixed,Neu,chr13
Serinc5,chr13,92611091,92711947,+,92601091,92611091,2.179731619548798,1.799620797077815,-0.3801108224709828,Mixed,Neu,chr13
Thbs4,chr13,92751590,92794818,-,92794818,92804818,4.363689503908157,4.373675993227959,0.009986489319802,Mixed,Neu,chr13
Mtx3,chr13,92844760,92858230,+,92834760,92844760,2.2532536861896517,2.435770545721054,0.1825168595314026,Mixed,Neu,chr13
Tent2,chr13,93146282,93192385,-,93192385,93202385,2.5934074633121487,3.3003548953533173,0.7069474320411686,Mixed,Neu,chr13
Homer1,chr13,93299635,93405129,+,93289635,93299635,5.327873704016209,3.9364458525975543,-1.3914278514186544,Mixed,Neu,chr13
Jmy,chr13,93430101,93499808,-,93499808,93509808,3.8353540720939634,5.18350411207676,1.348150039982796,Mixed,Neu,chr13
Arsb,chr13,93771630,93943016,+,93761630,93771630,3.165370274305344,4.49918184018135,1.3338115658760068,Mixed,Neu,chr13
Lhfpl2,chr13,94057796,94195409,+,94047796,94057796,3.804567520618439,3.648896830876668,-0.1556706897417705,Mixed,Neu,chr13
Scamp1,chr13,94201310,94285857,-,94285857,94295857,4.4824200458526615,4.807083735299111,0.3246636894464494,Mixed,Neu,chr13
Ap3b1,chr13,94358960,94566317,+,94348960,94358960,4.605783292889595,3.639936181863149,-0.965847111026446,Mixed,Neu,chr13
Tbca,chr13,94788910,94842922,+,94778910,94788910,3.488115969896316,5.29036414496104,1.802248175064724,Mixed,Neu,chr13
Otp,chr13,94875602,94885130,+,94865602,94875602,5.460089057326317,4.045623543755213,-1.4144655135711035,Mixed,Neu,chr13
Wdr41,chr13,94976344,95023314,+,94966344,94976344,3.4148528836488725,4.476196873879432,1.0613439902305593,Mixed,Neu,chr13
Pde8b,chr13,95024454,95250336,-,95250336,95260336,3.600496303796768,4.612499813604355,1.0120035098075872,Mixed,Neu,chr13
Zbed3,chr13,95323612,95337841,+,95313612,95323612,4.259680271029472,4.787985556515057,0.528305285485585,Mixed,Neu,chr13
Aggf1,chr13,95350683,95375352,-,95375352,95385352,5.713833660769462,4.233429172015191,-1.4804044887542718,Mixed,Neu,chr13
F2rl1,chr13,95511732,95525227,-,95525227,95535227,3.90085502986908,3.468917398071289,-0.4319376317977901,Mixed,Neu,chr13
F2r,chr13,95601803,95618487,-,95618487,95628487,3.5902259812474253,3.693054170076053,0.1028281888286271,Mixed,Neu,chr13
Iqgap2,chr13,95627174,95892483,-,95892483,95902483,3.162281465005875,4.3531735019365945,1.1908920369307197,Mixed,Neu,chr13
Sv2c,chr13,95954594,96132577,-,96132577,96142577,3.434118105959892,3.6663223309119535,0.2322042249520621,Mixed,Neu,chr13
Polk,chr13,96480690,96542579,-,96542579,96552579,3.553423389554024,4.332056461016338,0.778633071462314,Mixed,Neu,chr13
Hmgcr,chr13,96648967,96670936,-,96670936,96680936,2.95192584207058,4.506663205639521,1.5547373635689414,Mixed,Neu,chr13
Gcnt4,chr13,96924689,96950906,+,96914689,96924689,4.234446696925163,4.229008031829198,-0.0054386650959648,Mixed,Neu,chr13
Fam169a,chr13,97067286,97131013,+,97057286,97067286,5.094291548514367,4.083410766410828,-1.0108807821035386,Mixed,Neu,chr13
Gfm2,chr13,97137937,97181195,+,97127937,97137937,3.2757637486457822,4.539037359547614,1.263273610901832,Mixed,Neu,chr13
Hexb,chr13,97176331,97198357,-,97198357,97208357,4.542822707176208,4.406899170823892,-0.1359235363523163,Mixed,Neu,chr13
Enc1,chr13,97241105,97253034,+,97231105,97241105,4.2313172645568855,4.629876355568568,0.3985590910116823,Mixed,Neu,chr13
Arhgef28,chr13,97899469,98206439,-,98206439,98216439,4.664965325713157,4.244811513106028,-0.4201538126071291,Mixed,Neu,chr13
Utp15,chr13,98246845,98263041,-,98263041,98273041,4.633163782119752,5.435113508323828,0.801949726204076,Mixed,Neu,chr13
Gm9828,chr13,98316422,98324415,+,98306422,98316422,2.88536160671711,5.4547175532102585,2.5693559464931486,Heterochromatin,Neu,chr13
Foxd1,chr13,98354242,98359305,+,98344242,98354242,4.128710576701164,4.3841021993160245,0.2553916226148605,Mixed,Neu,chr13
Fcho2,chr13,98723403,98815449,-,98815449,98825449,4.900486332654953,4.6645975867629055,-0.2358887458920477,Mixed,Neu,chr13
Tnpo1,chr13,98839019,98926384,-,98926384,98936384,3.4354989824295044,3.5875596631368,0.1520606807072955,Mixed,Neu,chr13
Mrps27,chr13,99344786,99415562,+,99334786,99344786,5.5010616677999495,4.879166055234274,-0.6218956125656758,Mixed,Neu,chr13
Map1b,chr13,99421446,99516540,-,99516540,99526540,4.933203948616981,4.542154055277506,-0.391049893339475,Mixed,Neu,chr13
Cartpt,chr13,99898489,99901091,-,99901091,99911091,2.8514605996608733,3.760092231098811,0.9086316314379376,Mixed,Neu,chr13
Mccc2,chr13,99948530,100015639,-,100015639,100025639,3.0151317839622496,5.6016693176547685,2.586537533692519,Heterochromatin,Neu,chr13
Bdp1,chr13,100017994,100104070,-,100104070,100114070,4.27432466173172,4.916292144219081,0.6419674824873605,Mixed,Neu,chr13
Serf1,chr13,100108012,100114571,+,100098012,100108012,4.182304807662963,5.344867378171286,1.162562570508323,Mixed,Neu,chr13
Smn1,chr13,100124852,100137690,+,100114852,100124852,2.927370531606674,2.260554254023234,-0.6668162775834401,Mixed,Neu,chr13
Gtf2h2,chr13,100460218,100492579,-,100492579,100502579,4.2314592884778985,4.834040238018831,0.6025809495409327,Mixed,Neu,chr13
Ocln,chr13,100496507,100552718,-,100552718,100562718,5.801298850226402,5.095888710157076,-0.7054101400693265,Mixed,Neu,chr13
Marveld2,chr13,100595957,100616971,-,100616971,100626971,3.1591461922168733,4.556965368640423,1.3978191764235497,Mixed,Neu,chr13
Ak6,chr13,100650979,100666359,+,100640979,100650979,5.644366729974747,5.813735748020808,0.1693690180460612,Mixed,Neu,chr13
Cdk7,chr13,100702631,100730939,-,100730939,100740939,5.3368142950534825,4.669006579891841,-0.6678077151616417,Mixed,Neu,chr13
Mrps36,chr13,100735955,100744659,-,100744659,100754659,5.324258572649955,5.2078120686292655,-0.1164465040206899,Mixed,Neu,chr13
Cenph,chr13,100759674,100775899,-,100775899,100785899,4.765544456601143,4.556562847852707,-0.2089816087484362,Mixed,Neu,chr13
Ccnb1,chr13,100778650,100786570,-,100786570,100796570,4.8773838329315184,4.679134466568629,-0.198249366362889,Mixed,Neu,chr13
Slc30a5,chr13,100802648,100833427,-,100833427,100843427,3.684173576807976,4.377280109532674,0.6931065327246988,Mixed,Neu,chr13
Pik3r1,chr13,101680563,101768217,-,101768217,101778217,3.062694745063782,4.871561928613981,1.8088671835501997,Mixed,Neu,chr13
Mast4,chr13,102732486,103334497,-,103334497,103344497,3.869425551486016,4.955972800238928,1.086547248752912,Mixed,Neu,chr13
