chrom	start	end	score_nsc	n_bins_nsc	coverage_nsc	score_neu	n_bins_neu	coverage_neu	ratio_change
chr7	42150000	42300000	-0.0060418	3	1.0	0.24495350000000002	3	1.0	0.25099530000000003
chr7	42300000	42450000	-0.008609756666666666	3	1.0	0.30793733333333334	3	1.0	0.31654709000000003
chr7	42450000	42600000	-0.019236093333333336	3	1.0	0.1507943333333333	3	1.0	0.17003042666666665
chr7	42600000	42750000	-0.007366566666666668	3	1.0	0.11276283333333333	3	1.0	0.1201294
chr7	42750000	42900000	-0.005765638333333333	3	1.0	0.097623	3	1.0	0.10338863833333334
chr7	42900000	43050000	-0.0352376	3	1.0	0.13753113333333333	3	1.0	0.17276873333333334
chr7	43050000	43200000	0.007632234999999999	3	1.0	0.299191	3	1.0	0.291558765
chr7	47250000	47400000	0.06528740000000001	3	1.0	0.2320596666666667	3	1.0	0.16677226666666667
chr7	47400000	47550000	0.010545336666666665	3	1.0	0.15447899999999998	3	1.0	0.14393366333333332
chr7	47550000	47700000	-0.012512999999999998	3	1.0	0.10727136666666667	3	1.0	0.11978436666666667
chr7	47850000	48000000	-0.009274743333333333	3	1.0	0.1209492	3	1.0	0.13022394333333334
chr7	48000000	48150000	-0.010459176666666669	3	1.0	0.11579533333333335	3	1.0	0.12625451000000001
chr7	48150000	48300000	-0.0787735	3	1.0	0.021798133333333334	3	1.0	0.10057163333333333
chr7	48300000	48450000	-0.0221573	3	1.0	0.1209969	3	1.0	0.1431542
chr7	48450000	48600000	-0.07834366666666667	3	1.0	0.10119063333333334	3	1.0	0.1795343
chr7	48600000	48750000	0.017834106666666665	3	1.0	0.2356863333333333	3	1.0	0.21785222666666665
chr7	53250000	53400000	-0.06311560000000001	3	1.0	0.06784356666666666	3	1.0	0.13095916666666668
chr7	55350000	55500000	-0.114185	3	1.0	0.05782076666666666	3	1.0	0.17200576666666667
chr7	58950000	59100000	-0.048367266666666665	3	1.0	0.11241796666666666	3	1.0	0.16078523333333333
chr7	60000000	60150000	-0.11539186666666666	3	1.0	-0.0027216666666666604	3	1.0	0.1126702
chr7	60150000	60300000	-0.057922100000000004	3	1.0	0.05373272666666667	3	1.0	0.11165482666666668
chr7	60450000	60600000	-0.09311789999999999	3	1.0	0.028747503333333334	3	1.0	0.12186540333333332
chr7	60900000	61050000	-0.10141553333333332	3	1.0	0.04263029999999999	3	1.0	0.14404583333333332
chr7	61050000	61200000	-0.16282866666666665	3	1.0	-0.043060566666666675	3	1.0	0.11976809999999997
chr7	61200000	61350000	-0.11906236666666667	3	1.0	-0.0023408966666666675	3	1.0	0.11672147000000001
chr7	61350000	61500000	-0.04974671666666666	3	1.0	0.054145956666666675	3	1.0	0.10389267333333334
chr7	61500000	61650000	-0.11001466666666668	3	1.0	0.08218393333333333	3	1.0	0.1921986
chr7	61650000	61800000	-0.08967310000000002	3	1.0	0.012460303333333332	3	1.0	0.10213340333333334
chr7	62400000	62550000	-0.007398066666666664	3	1.0	0.17961236666666663	3	1.0	0.1870104333333333
chr7	62550000	62700000	0.05631883333333334	3	1.0	0.31983233333333333	3	1.0	0.2635135
chr7	62700000	62850000	-0.025744299999999998	3	1.0	0.27731666666666666	3	1.0	0.30306096666666665
chr7	62850000	63000000	-0.049564986666666665	3	1.0	0.13738696666666667	3	1.0	0.18695195333333334
chr7	84900000	85050000	-0.07457896666666668	3	1.0	0.0434768	3	1.0	0.11805576666666667
chr7	85050000	85200000	-0.08593036666666667	3	1.0	0.030750966666666664	3	1.0	0.11668133333333333
chr7	85200000	85350000	-0.0819401	3	1.0	0.10432376666666666	3	1.0	0.18626386666666667
chr7	85350000	85500000	-0.0690072	3	1.0	0.08061233	3	1.0	0.14961953
chr7	85500000	85650000	-0.13351543333333332	3	1.0	-0.022739800000000008	3	1.0	0.11077563333333332
chr7	85650000	85800000	-0.09713089999999999	3	1.0	0.05762199999999999	3	1.0	0.15475289999999997
chr7	85950000	86100000	-0.11052376666666668	3	1.0	0.05607923333333333	3	1.0	0.166603
chr7	86100000	86250000	-0.09723736666666666	3	1.0	0.0704354	3	1.0	0.16767276666666664
chr7	86400000	86550000	-0.152074	3	1.0	-0.031946300000000004	3	1.0	0.12012769999999998
chr7	86850000	87000000	-0.08994983333333334	3	1.0	0.05252804666666666	3	1.0	0.14247788
chr7	87150000	87300000	-0.11918329999999999	3	1.0	-0.009100253333333334	3	1.0	0.11008304666666666
chr7	87450000	87600000	-0.155404	3	1.0	-0.05257313333333334	3	1.0	0.10283086666666665
chr7	88050000	88200000	-0.12744766666666668	3	1.0	-0.020260833333333332	3	1.0	0.10718683333333334
chr7	93150000	93300000	-0.004090066666666667	3	1.0	0.158595	3	1.0	0.16268506666666668
chr7	97800000	97950000	-0.0738484	3	1.0	0.048852893333333335	3	1.0	0.12270129333333332
chr7	103350000	103500000	-0.07889076666666667	3	1.0	0.02377523333333334	3	1.0	0.10266600000000001
chr7	103950000	104100000	-0.07391746666666667	3	1.0	0.02647683333333333	3	1.0	0.10039429999999999
chr7	104550000	104700000	-0.06737370000000001	3	1.0	0.0502153	3	1.0	0.117589
chr7	104700000	104850000	-3.959999999999202e-06	3	1.0	0.16208899999999998	3	1.0	0.16209295999999998
chr7	104850000	105000000	-0.06082790000000001	3	1.0	0.045777446666666666	3	1.0	0.10660534666666668
chr7	105150000	105300000	0.005761966666666666	3	1.0	0.10952603333333336	3	1.0	0.1037640666666667
chr7	106200000	106350000	-0.0226875	3	1.0	0.13842136666666668	3	1.0	0.16110886666666668
chr7	106350000	106500000	0.011597533333333333	3	1.0	0.17587776666666669	3	1.0	0.16428023333333336
chr7	106500000	106650000	-0.04043456666666667	3	1.0	0.09117897999999999	3	1.0	0.13161354666666666
chr7	106650000	106800000	-0.04281323333333333	3	1.0	0.10561179666666666	3	1.0	0.14842502999999999
chr7	106800000	106950000	-0.06583613333333332	3	1.0	0.061695900000000005	3	1.0	0.12753203333333332
chr7	106950000	107100000	-0.06721172333333335	3	1.0	0.05009636666666666	3	1.0	0.11730809
chr7	107850000	108000000	-0.002058066666666667	3	1.0	0.22648683333333333	3	1.0	0.2285449
chr7	108000000	108150000	-0.07872746666666668	3	1.0	0.03759996666666666	3	1.0	0.11632743333333334
chr7	108150000	108300000	-0.046558633333333335	3	1.0	0.14642793333333332	3	1.0	0.19298656666666664
chr7	108450000	108600000	-0.07004	3	1.0	0.09187143333333334	3	1.0	0.16191143333333335
chr7	108600000	108750000	-0.041532400000000004	3	1.0	0.13760796666666666	3	1.0	0.17914036666666666
chr7	108750000	108900000	-0.013771986666666665	3	1.0	0.09737316666666668	3	1.0	0.11114515333333334
chr7	110400000	110550000	-0.12258540000000001	3	1.0	-0.00864018633333333	3	1.0	0.11394521366666668
chr7	140400000	140550000	0.023858833333333336	3	1.0	0.1396218333333333	3	1.0	0.11576299999999998
chr8	3750000	3900000	0.029808813333333333	3	1.0	0.27171799999999996	3	1.0	0.24190918666666664
chr8	3900000	4050000	0.051897033333333335	3	1.0	0.24157033333333336	3	1.0	0.18967330000000002
chr8	4650000	4800000	0.006659266666666664	3	1.0	0.11251073333333333	3	1.0	0.10585146666666667
chr8	4800000	4950000	0.012757206666666666	3	1.0	0.19443896666666668	3	1.0	0.18168176000000003
chr8	4950000	5100000	-0.058988700000000005	3	1.0	0.04498886666666666	3	1.0	0.10397756666666666
chr8	5100000	5250000	-0.038939659999999994	3	1.0	0.1583259	3	1.0	0.19726555999999998
chr8	6900000	7050000	-0.09381166666666667	3	1.0	0.0266948	3	1.0	0.12050646666666667
chr8	19650000	19800000	0.041988033333333334	3	1.0	0.165604	3	1.0	0.12361596666666666
chr8	19800000	19950000	0.06965836666666668	3	1.0	0.24764206666666666	3	1.0	0.17798369999999997
chr8	19950000	20100000	0.02966661666666667	3	1.0	0.20033283333333335	3	1.0	0.17066621666666668
chr8	20250000	20400000	0.027552823333333334	3	1.0	0.2118013333333333	3	1.0	0.18424850999999998
chr8	20400000	20550000	0.05769753	3	1.0	0.3127819	3	1.0	0.25508437
chr8	21600000	21750000	-0.008486596666666665	3	1.0	0.11504876666666668	3	1.0	0.12353536333333334
chr8	43500000	43650000	-0.026369686666666666	3	1.0	0.09990009999999999	3	1.0	0.12626978666666666
chr8	43650000	43800000	-0.0686824	3	1.0	0.06978806666666666	3	1.0	0.13847046666666668
chr8	51900000	52050000	-0.10023083333333334	3	1.0	0.0421181	3	1.0	0.14234893333333334
chr8	52200000	52350000	-0.12996866666666665	3	1.0	-0.004082833333333331	3	1.0	0.1258858333333333
chr8	52350000	52500000	-0.12221886666666668	3	1.0	-0.021031533333333338	3	1.0	0.10118733333333334
chr8	52950000	53100000	-0.11524813333333334	3	1.0	0.005616500000000003	3	1.0	0.12086463333333333
chr8	53250000	53400000	-0.0954531	3	1.0	0.007157733333333333	3	1.0	0.10261083333333333
chr8	55500000	55650000	-0.03911605666666666	3	1.0	0.10674393333333333	3	1.0	0.14585999
chr8	56100000	56250000	-0.11541613333333335	3	1.0	-0.012806163333333332	3	1.0	0.10260997000000002
chr8	59400000	59550000	-0.1219975	3	1.0	-0.016371333333333325	3	1.0	0.10562616666666667
chr8	59550000	59700000	-0.061930433333333326	3	1.0	0.1045286	3	1.0	0.16645903333333334
chr8	59850000	60000000	-0.06964226666666667	3	1.0	0.07370943333333334	3	1.0	0.14335170000000003
chr8	63600000	63750000	-0.11624666666666666	3	1.0	0.0017310333333333302	3	1.0	0.11797769999999999
chr8	63750000	63900000	-0.10425283333333332	3	1.0	0.036338100000000005	3	1.0	0.14059093333333333
chr8	65400000	65550000	-0.025108266666666667	3	1.0	0.08205523333333334	3	1.0	0.10716350000000001
chr8	67200000	67350000	-0.06270273333333333	3	1.0	0.045746233333333344	3	1.0	0.10844896666666667
chr8	69300000	69450000	0.010904398666666665	3	1.0	0.14997766666666668	3	1.0	0.139073268
chr8	69450000	69600000	0.03553951666666667	3	1.0	0.14087756666666668	3	1.0	0.10533805
chr8	71100000	71250000	0.011491746666666667	3	1.0	0.14986133333333335	3	1.0	0.13836958666666668
chr8	72750000	72900000	0.009096800000000002	3	1.0	0.1227514	3	1.0	0.1136546
chr8	73350000	73500000	-0.018430366666666663	3	1.0	0.08864876666666666	3	1.0	0.10707913333333333
chr8	73500000	73650000	-0.023078500000000005	3	1.0	0.11123160000000001	3	1.0	0.13431010000000002
chr8	73650000	73800000	-0.03130173333333333	3	1.0	0.1107624	3	1.0	0.14206413333333334
chr8	73950000	74100000	-0.04884863666666667	3	1.0	0.14190363333333333	3	1.0	0.19075227
chr8	74400000	74550000	-0.05281153333333333	3	1.0	0.08498233333333335	3	1.0	0.13779386666666668
chr8	75300000	75450000	-0.06534803333333333	3	1.0	0.055605746666666664	3	1.0	0.12095378
chr8	75450000	75600000	-0.0657578	3	1.0	0.04883883333333334	3	1.0	0.11459663333333334
chr8	75600000	75750000	-0.0862204	3	1.0	0.01604243333333333	3	1.0	0.10226283333333333
chr8	75900000	76050000	-0.09614859999999999	3	1.0	0.02685536666666667	3	1.0	0.12300396666666666
chr8	100950000	101100000	-0.11056483333333332	3	1.0	0.018186333333333332	3	1.0	0.12875116666666664
chr8	128850000	129000000	-0.1001674	3	1.0	0.04435753333333334	3	1.0	0.14452493333333333
chr8	129000000	129150000	-0.0054242000000000005	3	1.0	0.16208486666666666	3	1.0	0.16750906666666665
chr8	129150000	129300000	-0.011841026666666667	3	1.0	0.20681643333333335	3	1.0	0.21865746000000003
chr9	3000000	3150000	0.08905006666666666	3	1.0	0.21109300000000003	3	1.0	0.12204293333333337
chr9	3150000	3300000	0.008210643333333333	3	1.0	0.16499599999999998	3	1.0	0.15678535666666665
chr9	3300000	3450000	-0.055862966666666666	3	1.0	0.09115933333333334	3	1.0	0.1470223
chr9	3450000	3600000	-0.0639762	3	1.0	0.0736444	3	1.0	0.13762059999999998
chr9	3600000	3750000	-0.060563933333333334	3	1.0	0.19030899999999998	3	1.0	0.2508729333333333
chr9	3750000	3900000	-0.04224091333333334	3	1.0	0.17742066666666664	3	1.0	0.21966157999999997
chr9	3900000	4050000	-0.058853463333333335	3	1.0	0.11718659999999999	3	1.0	0.17604006333333333
chr9	4050000	4200000	-0.03913939999999999	3	1.0	0.07679486666666667	3	1.0	0.11593426666666666
chr9	4200000	4350000	-0.007763100000000001	3	1.0	0.21943123333333336	3	1.0	0.22719433333333336
chr9	4500000	4650000	-0.10061773333333333	3	1.0	0.009867900000000002	3	1.0	0.11048563333333333
chr9	4800000	4950000	-0.0324188	3	1.0	0.09527816666666666	3	1.0	0.12769696666666666
chr9	4950000	5100000	-0.03959496666666667	3	1.0	0.08002983333333334	3	1.0	0.1196248
chr9	5100000	5250000	-0.06613266666666667	3	1.0	0.048351033333333335	3	1.0	0.11448370000000001
chr9	5850000	6000000	-0.07140490000000001	3	1.0	0.08251416666666667	3	1.0	0.15391906666666666
chr9	6000000	6150000	-0.08250693333333334	3	1.0	0.0645624	3	1.0	0.14706933333333333
chr9	6600000	6750000	-0.0019455100000000003	3	1.0	0.10180893333333334	3	1.0	0.10375444333333333
chr9	6750000	6900000	0.06917436666666667	3	1.0	0.26302899999999996	3	1.0	0.1938546333333333
chr9	7350000	7500000	-0.017335699999999996	3	1.0	0.13329413333333331	3	1.0	0.1506298333333333
chr9	8100000	8250000	-0.03365902333333333	3	1.0	0.10910076666666668	3	1.0	0.14275979
chr9	8250000	8400000	0.013570966666666667	3	1.0	0.1736723666666667	3	1.0	0.16010140000000003
chr9	8400000	8550000	0.0034675200000000017	3	1.0	0.12632166666666667	3	1.0	0.12285414666666666
chr9	8550000	8700000	-0.05366943333333333	3	1.0	0.07809513333333333	3	1.0	0.13176456666666667
chr9	8700000	8850000	-0.05870183333333333	3	1.0	0.042346633333333335	3	1.0	0.10104846666666667
chr9	9300000	9450000	0.0078253	3	1.0	0.10810445666666667	3	1.0	0.10027915666666667
chr9	9600000	9750000	-0.08407523333333333	3	1.0	0.027417999999999998	3	1.0	0.11149323333333333
chr9	9750000	9900000	-0.11066603333333333	3	1.0	-0.0013351999999999984	3	1.0	0.10933083333333334
chr9	10050000	10200000	-0.06591356666666666	3	1.0	0.05554571	3	1.0	0.12145927666666666
chr9	10950000	11100000	-0.04068993333333333	3	1.0	0.13584326666666668	3	1.0	0.1765332
chr9	11250000	11400000	-0.1260062	3	1.0	-0.01602226666666667	3	1.0	0.10998393333333334
chr9	11400000	11550000	-0.08592796666666666	3	1.0	0.045350699999999994	3	1.0	0.13127866666666665
chr9	11550000	11700000	-0.0890327	3	1.0	0.0696513	3	1.0	0.158684
chr9	11700000	11850000	-0.04788316666666667	3	1.0	0.057160133333333335	3	1.0	0.1050433
chr9	12300000	12450000	-0.07233713333333334	3	1.0	0.047943033333333336	3	1.0	0.12028016666666669
chr9	12450000	12600000	-0.07788866666666666	3	1.0	0.0959628	3	1.0	0.17385146666666668
chr9	12750000	12900000	-0.06623986666666666	3	1.0	0.05345573333333333	3	1.0	0.11969559999999999
chr9	12900000	13050000	-0.036847460000000005	3	1.0	0.1260899	3	1.0	0.16293736
chr9	13050000	13200000	-0.0074867799999999984	3	1.0	0.14373743333333333	3	1.0	0.15122421333333333
chr9	16650000	16800000	-0.0424275	3	1.0	0.09372004	3	1.0	0.13614754
chr9	17850000	18000000	-0.06465413333333332	3	1.0	0.12470126333333334	3	1.0	0.18935539666666668
chr9	18000000	18150000	-0.014848573333333333	3	1.0	0.11663853333333332	3	1.0	0.13148710666666666
chr9	18150000	18300000	-0.024592393333333334	3	1.0	0.11756583333333333	3	1.0	0.14215822666666666
chr9	18750000	18900000	-0.02655664666666667	3	1.0	0.14123166666666667	3	1.0	0.16778831333333333
chr9	18900000	19050000	-0.115165	3	1.0	0.030151992333333336	3	1.0	0.14531699233333334
chr9	19050000	19200000	-0.04762293333333334	3	1.0	0.1534336666666667	3	1.0	0.20105660000000003
chr9	19200000	19350000	-0.10030969999999999	3	1.0	0.09547186666666665	3	1.0	0.19578156666666663
chr9	19350000	19500000	-0.11170293333333335	3	1.0	0.11013383333333333	3	1.0	0.22183676666666668
chr9	19500000	19650000	-0.0704621	3	1.0	0.09630883333333334	3	1.0	0.16677093333333334
chr9	19650000	19800000	-0.0377341	3	1.0	0.16060933333333335	3	1.0	0.19834343333333335
chr9	19800000	19950000	-0.12480346666666664	3	1.0	0.08858753333333333	3	1.0	0.21339099999999997
chr9	19950000	20100000	-0.07385363333333335	3	1.0	0.09064746666666668	3	1.0	0.1645011
chr9	20100000	20250000	-0.015590299999999998	3	1.0	0.20235166666666668	3	1.0	0.21794196666666668
chr9	20250000	20400000	-0.04516051333333333	3	1.0	0.10295266666666668	3	1.0	0.14811318
chr9	35550000	35700000	-0.0048322446666666675	3	1.0	0.11610896666666667	3	1.0	0.12094121133333334
chr9	35700000	35850000	-0.018281033333333332	3	1.0	0.22675583333333332	3	1.0	0.24503686666666666
chr9	35850000	36000000	-0.049051500000000005	3	1.0	0.11287613333333332	3	1.0	0.16192763333333332
chr9	36000000	36150000	-0.06237486666666666	3	1.0	0.1212501	3	1.0	0.18362496666666667
chr9	36150000	36300000	-0.022472666666666665	3	1.0	0.11205970000000001	3	1.0	0.13453236666666668
chr9	36300000	36450000	-0.05278372833333333	3	1.0	0.16194846666666665	3	1.0	0.214732195
chr9	36450000	36600000	-0.012489433333333333	3	1.0	0.19012666666666667	3	1.0	0.2026161
chr9	37950000	38100000	-0.08319376666666665	3	1.0	0.026803633333333333	3	1.0	0.1099974
chr9	38100000	38250000	-0.11497519999999999	3	1.0	-0.011177266666666668	3	1.0	0.10379793333333331
chr9	38250000	38400000	-0.097378	3	1.0	0.03641132666666667	3	1.0	0.13378932666666668
chr9	38550000	38700000	-0.11043543333333335	3	1.0	0.015746500000000004	3	1.0	0.12618193333333336
chr9	38850000	39000000	-0.11177563333333335	3	1.0	0.0177919	3	1.0	0.12956753333333335
chr9	39000000	39150000	-0.09839886666666665	3	1.0	0.0033484666666666663	3	1.0	0.10174733333333331
chr9	39300000	39450000	-0.10008806666666666	3	1.0	0.05270586666666667	3	1.0	0.15279393333333333
chr9	39750000	39900000	-0.08840613333333333	3	1.0	0.05028596666666667	3	1.0	0.13869209999999998
chr9	55650000	55800000	-0.07523426666666666	3	1.0	0.04312496666666667	3	1.0	0.11835923333333333
chr9	81150000	81300000	-0.12888833333333333	3	1.0	0.007084500000000001	3	1.0	0.13597283333333332
chr9	84750000	84900000	-0.14182466666666665	3	1.0	-0.021420443333333334	3	1.0	0.12040422333333332
chr9	90300000	90450000	-0.051468066666666666	3	1.0	0.0889877	3	1.0	0.14045576666666668
chr9	91200000	91350000	-0.08491586666666666	3	1.0	0.035360133333333335	3	1.0	0.120276
chr9	91650000	91800000	-0.06324173333333334	3	1.0	0.04920546666666666	3	1.0	0.1124472
chr9	124200000	124350000	0.10381226666666667	3	1.0	0.4148188	3	1.0	0.31100653333333333
chrX	3150000	3300000	-0.0013280246666666664	3	1.0	0.11244763333333334	3	1.0	0.113775658
chrX	4500000	4650000	-0.003980093333333333	3	1.0	0.14215826666666667	3	1.0	0.14613836
chrX	5100000	5250000	-0.008013	3	1.0	0.1169677	3	1.0	0.1249807
chrX	5400000	5550000	-0.018537833333333333	3	1.0	0.119935011	3	1.0	0.13847284433333332
chrX	5550000	5700000	0.039952900000000006	3	1.0	0.19540233333333334	3	1.0	0.15544943333333333
chrX	5700000	5850000	0.012067666666666668	3	1.0	0.13112991	3	1.0	0.11906224333333332
chrX	8250000	8400000	0.04440466666666667	3	1.0	0.1620544	3	1.0	0.11764973333333331
chrX	8400000	8550000	0.02489106	3	1.0	0.15233266666666664	3	1.0	0.12744160666666665
chrX	8550000	8700000	0.020271354	3	1.0	0.206555	3	1.0	0.186283646
chrX	14400000	14550000	0.00789585	3	1.0	0.17806923333333335	3	1.0	0.17017338333333334
chrX	14700000	14850000	-0.011543400000000002	3	1.0	0.11249566666666666	3	1.0	0.12403906666666667
chrX	14850000	15000000	-0.037244433333333334	3	1.0	0.11366950000000002	3	1.0	0.15091393333333336
chrX	15000000	15150000	-0.04470293333333333	3	1.0	0.06458753333333334	3	1.0	0.10929046666666667
chrX	15150000	15300000	-0.029201233333333337	3	1.0	0.088047	3	1.0	0.11724823333333334
chrX	15300000	15450000	-0.016306943333333334	3	1.0	0.12361613333333332	3	1.0	0.13992307666666665
chrX	15600000	15750000	-0.0481996	3	1.0	0.10082680000000001	3	1.0	0.1490264
chrX	15750000	15900000	-0.02887536666666667	3	1.0	0.13718740000000001	3	1.0	0.1660627666666667
chrX	16050000	16200000	-0.03123376666666667	3	1.0	0.12048533333333335	3	1.0	0.15171910000000002
chrX	16200000	16350000	0.011767446666666667	2	1.0	0.1432937	3	1.0	0.13152625333333334
chrX	16350000	16500000	0.0046809166666666666	3	1.0	0.11018363333333335	3	1.0	0.10550271666666669
chrX	18000000	18150000	0.009301803333333334	3	1.0	0.11664446666666668	3	1.0	0.10734266333333335
chrX	18450000	18600000	0.00024645466666666757	3	1.0	0.10555983333333332	3	1.0	0.10531337866666665
chrX	18600000	18750000	-0.01471823333333333	3	1.0	0.14912733333333333	3	1.0	0.16384556666666666
chrX	18750000	18900000	-0.03893655	3	1.0	0.08133743333333333	3	1.0	0.12027398333333333
chrX	18900000	19050000	-0.0490863	3	1.0	0.09409086666666666	3	1.0	0.14317716666666666
chrX	19350000	19500000	-0.026812766666666665	3	1.0	0.09359784	3	1.0	0.12041060666666667
chrX	19500000	19650000	-0.0536055	3	1.0	0.06037463333333333	3	1.0	0.11398013333333333
chrX	19650000	19800000	-0.020508400000000003	3	1.0	0.09721513333333334	3	1.0	0.11772353333333335
chrX	19800000	19950000	0.012975726666666666	3	1.0	0.11583253333333333	3	1.0	0.10285680666666666
chrX	20100000	20250000	-0.005039366666666668	3	1.0	0.1429712	3	1.0	0.14801056666666665
chrX	21150000	21300000	-0.011377573333333333	3	1.0	0.10948730000000001	3	1.0	0.12086487333333334
chrX	21750000	21900000	-0.036485033333333326	3	1.0	0.12331720000000002	3	1.0	0.15980223333333335
chrX	21900000	22050000	-0.016639032666666668	3	1.0	0.11832723333333332	3	1.0	0.134966266
chrX	24000000	24150000	-0.0032212333333333345	3	1.0	0.12371043333333333	3	1.0	0.12693166666666666
chrX	24150000	24300000	0.016647766666666668	3	1.0	0.194256	3	1.0	0.17760823333333334
chrX	24300000	24450000	-0.003834753333333333	3	1.0	0.135326	3	1.0	0.13916075333333333
chrX	24450000	24600000	-0.009995395	3	1.0	0.12379483333333333	3	1.0	0.13379022833333332
chrX	24600000	24750000	0.0019806966666666664	3	1.0	0.16692666666666667	3	1.0	0.16494597
chrX	25350000	25500000	0.012400500000000002	3	1.0	0.19435666666666668	3	1.0	0.18195616666666667
chrX	25650000	25800000	0.0036873400000000008	3	1.0	0.165513	3	1.0	0.16182565999999998
chrX	25800000	25950000	-0.011665386666666666	3	1.0	0.11615453333333334	3	1.0	0.12781992
chrX	25950000	26100000	0.0022479333333333324	3	1.0	0.11071910000000001	3	1.0	0.10847116666666669
chrX	26100000	26250000	0.006098203333333332	3	1.0	0.14229840000000002	3	1.0	0.1362001966666667
chrX	26250000	26400000	-0.007678953333333332	3	1.0	0.11206436666666668	3	1.0	0.11974332000000001
chrX	26400000	26550000	0.012231166666666668	3	1.0	0.13173373333333335	3	1.0	0.11950256666666668
chrX	26550000	26700000	0.012379513333333333	3	1.0	0.14577183333333335	3	1.0	0.13339232
chrX	29550000	29700000	0.0017745333333333338	3	1.0	0.128185	3	1.0	0.12641046666666667
chrX	31200000	31350000	-0.0027663849999999997	3	1.0	0.17842813333333335	3	1.0	0.18119451833333336
chrX	31650000	31800000	0.0025523600000000005	3	1.0	0.28648426666666665	3	1.0	0.2839319066666667
chrX	33000000	33150000	0.007349839999999999	3	1.0	0.12253343333333333	3	1.0	0.11518359333333333
chrX	35400000	35550000	0.016870623333333334	3	1.0	0.1239387	3	1.0	0.10706807666666666
chrX	35550000	35700000	-0.0012257066666666655	3	1.0	0.15775383333333334	3	1.0	0.15897954
chrX	39000000	39150000	-0.03148152666666667	3	1.0	0.07309033333333333	3	1.0	0.10457185999999999
chrX	39150000	39300000	-0.046681766666666666	3	1.0	0.06810703333333333	3	1.0	0.1147888
chrX	39300000	39450000	-0.02884353333333333	3	1.0	0.09703376666666666	3	1.0	0.1258773
chrX	39750000	39900000	-0.030978000000000006	3	1.0	0.08782790000000001	3	1.0	0.11880590000000002
chrX	43500000	43650000	-0.0423421	3	1.0	0.09840106666666666	3	1.0	0.14074316666666667
chrX	43650000	43800000	-0.04805806666666666	3	1.0	0.061987266666666666	3	1.0	0.11004533333333333
chrX	43950000	44100000	-0.049344033333333336	3	1.0	0.08745146666666667	3	1.0	0.13679550000000001
chrX	44400000	44550000	-0.05081833333333333	3	1.0	0.07592466666666667	3	1.0	0.126743
chrX	44850000	45000000	-0.05859713333333333	3	1.0	0.050989633333333347	3	1.0	0.10958676666666667
chrX	45000000	45150000	-0.05528293333333334	3	1.0	0.08792356999999999	3	1.0	0.14320650333333335
chrX	45450000	45600000	-0.0555403	3	1.0	0.045921800000000006	3	1.0	0.1014621
chrX	45750000	45900000	-0.050092599999999994	3	1.0	0.05942230000000001	3	1.0	0.1095149
chrX	50100000	50250000	-0.009086971666666667	3	1.0	0.11846166666666667	3	1.0	0.12754863833333335
chrX	50250000	50400000	-0.021174433333333336	3	1.0	0.1348742	3	1.0	0.15604863333333333
chrX	50400000	50550000	0.007571566666666666	3	1.0	0.12192583333333333	3	1.0	0.11435426666666666
chrX	54000000	54150000	-0.007379066666666667	3	1.0	0.14374699999999999	3	1.0	0.15112606666666664
chrX	55800000	55950000	-0.02248051666666667	3	1.0	0.0983158	3	1.0	0.12079631666666667
chrX	55950000	56100000	-0.025948073333333335	3	1.0	0.08063246666666667	3	1.0	0.10658054
chrX	56100000	56250000	-0.004666433333333334	3	1.0	0.15536168133333333	3	1.0	0.16002811466666667
chrX	59850000	60000000	-0.007174594	3	1.0	0.12233273333333333	3	1.0	0.12950732733333334
chrX	62850000	63000000	-0.015365366666666668	3	1.0	0.10408476666666666	3	1.0	0.11945013333333333
chrX	63150000	63300000	-0.06130236666666666	3	1.0	0.06446858333333333	3	1.0	0.12577095
chrX	63750000	63900000	-0.04099596666666666	3	1.0	0.0823838	3	1.0	0.12337976666666665
chrX	63900000	64050000	-0.05331573333333333	3	1.0	0.09261548666666666	3	1.0	0.14593122
chrX	64050000	64200000	-0.05817329999999999	3	1.0	0.0473906	3	1.0	0.10556389999999999
chrX	64350000	64500000	-0.0395707	3	1.0	0.07247479999999999	3	1.0	0.11204549999999999
chrX	64950000	65100000	-0.038640100000000004	3	1.0	0.11108623333333331	3	1.0	0.14972633333333332
chrX	65250000	65400000	-0.03510814	3	1.0	0.069107	3	1.0	0.10421514000000001
chrX	65550000	65700000	-0.05537986666666667	3	1.0	0.060191327999999995	3	1.0	0.11557119466666667
chrX	65850000	66000000	-0.034690066666666665	3	1.0	0.1049115	3	1.0	0.13960156666666668
chrX	66000000	66150000	-0.037362653333333336	3	1.0	0.06779629666666666	3	1.0	0.10515895
chrX	66300000	66450000	-0.012438283333333335	3	1.0	0.152475	3	1.0	0.16491328333333333
chrX	66450000	66600000	-0.03638018999999999	3	1.0	0.0649275	3	1.0	0.10130768999999999
chrX	68100000	68250000	-0.031972266666666666	3	1.0	0.10553509999999999	3	1.0	0.13750736666666666
chrX	68400000	68550000	-0.02438013333333333	3	1.0	0.10363818666666667	3	1.0	0.12801832000000002
chrX	76200000	76350000	0.0006039666666666668	3	1.0	0.11864556666666669	3	1.0	0.11804160000000002
chrX	76350000	76500000	-0.014276359999999998	3	1.0	0.1264925	3	1.0	0.14076886
chrX	76500000	76650000	-0.014042300000000002	3	1.0	0.13807896666666666	3	1.0	0.15212126666666667
