gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change,chromosome
Ptpmt1,0.8905884795919607,0.8611254057187132,-0.1671691452927635,-0.2157047422431829,0.0485355969504193,chr2
Celf1,0.9172429138282022,0.8206537626398219,-0.1246242409293808,-0.285154423775187,0.1605301828458062,chr2
Psmc3,1.0510664930621434,0.8753366525632748,0.0718539406384209,-0.1920901138572676,0.2639440544956886,chr2
Lrp4,1.2278983650806548,0.9489790875234072,0.2961911516997318,-0.0755517996944017,0.3717429513941336,chr2
Syt13,0.9086491672608892,0.9704437278857204,-0.1382047227479209,-0.0432835355846086,-0.0949211871633123,chr2
Alkbh3,1.2429956739009451,0.9355439977024969,0.3138212752701133,-0.0961225913148465,0.4099438665849598,chr2
Mir129b,0.9018021103241552,1.0329632940064437,-0.1491172088300577,0.0467889894442673,-0.1959061982743251,chr2
Ldlrad3,0.9893417077847952,0.8343173720506223,-0.0154591967727566,-0.2613318095554931,0.2458726127827364,chr2
D430041D05Rik,1.0415027159525356,0.8978848338680941,0.0586666015352045,-0.1553976836207334,0.214064285155938,chr2
Tcp11l1,1.039597794544847,1.0971694305395217,0.0560254783200313,0.1337863313241448,-0.0777608530041135,chr2
Qser1,0.907081956922994,1.2828645230773723,-0.1406951874581134,0.35936882264551,-0.5000640101036236,chr2
Paupar,0.8731470927901985,0.8607453720283263,-0.1957033801354888,-0.2163415760131501,0.0206381958776613,chr2
Ccdc34,1.1357630535518477,1.3846705127919177,0.1836618866724848,0.4695427227638502,-0.2858808360913654,chr2
Slc12a6,0.8845125065522556,0.8634317541253129,-0.1770455528609935,-0.2118459436252789,0.0348003907642853,chr2
Emc4,1.037586919953989,0.9843808204317644,0.0532321978899361,-0.0227115461298311,0.0759437440197672,chr2
Katnbl1,0.942404598337404,0.9850708600987108,-0.0855815162639971,-0.0217005877436995,-0.0638809285202976,chr2
Emc7,1.3489911575889155,1.3055151343756854,0.4318808916928296,0.38461918240157,0.0472617092912595,chr2
Rasgrp1,1.070529171430385,0.8353980284129825,0.0983241090392019,-0.2594643562252601,0.357788465264462,chr2
Fsip1,1.083409661038942,0.9138578687729138,0.1155788608568325,-0.1299582928002911,0.2455371536571237,chr2
Ankrd63,0.7176874569017572,0.7208935259420048,-0.4785723880883435,-0.4721419019105281,-0.0064304861778154,chr2
Knstrn,1.129544773469289,0.8782274466325232,0.1757414581430164,-0.1873334721720844,0.3630749303151008,chr2
Gm14207,0.7695373515180841,0.8609029907574842,-0.3779367416384661,-0.2160774154976141,-0.161859326140852,chr2
Itpka,0.8773052519570045,0.7887942508607859,-0.1888491896617694,-0.3422790582385508,0.1534298685767814,chr2
Ltk,0.985824896257687,0.7589957167282109,-0.0205966792525739,-0.3978363508439927,0.3772396715914187,chr2
Gm28042,0.7838762216152056,0.7984091346659221,-0.3513022320776402,-0.3247998681227132,-0.026502363954927,chr2
Vps39,1.0099967752449697,1.1065628424201617,0.0143506866943795,0.1460853850507963,-0.1317346983564168,chr2
Ubr1,0.8749815189144776,1.0120318351646984,-0.1926755497732651,0.0172546731466999,-0.2099302229199651,chr2
Ccndbp1,1.2491119127676602,1.0001038007178755,0.3209027393653787,0.0001497450092344,0.3207529943561443,chr2
Tubgcp4,1.0751010646244337,0.9863102482353124,0.1044722863999097,-0.0198865708126955,0.1243588572126052,chr2
Ppip5k1,0.9704936154563408,0.8156342879346072,-0.0432093729116107,-0.2940056697125378,0.2507962968009271,chr2
Pdia3,1.0017819995150676,0.8869877550936187,0.0025685939258035,-0.1730139066943371,0.1755825006201406,chr2
Frmd5,1.052930563241821,1.0440609581632443,0.0744102992603796,0.0622059470346463,0.0122043522257333,chr2
Sord,0.9864706044100072,0.8255863208115394,-0.0196520338054984,-0.2765090280274174,0.256856994221919,chr2
Sqor,0.9197444244249496,0.8672553950212842,-0.1206950694122509,-0.2054711846322711,0.0847761152200202,chr2
Sema6d,1.3547607305121163,0.9654519664707056,0.4380380741734401,-0.0507236114321452,0.4887616856055853,chr2
Dut,1.1183983455472863,1.1493788602993835,0.1614341316409988,0.2008544200753205,-0.0394202884343217,chr2
Ciao1,0.9310053913165226,0.913065248913778,-0.1031385726424015,-0.1312101339979447,0.0280715613555432,chr2
Mal,0.9553988878544408,0.7943986352998967,-0.06582489746673,-0.3320649504296384,0.2662400529629084,chr2
Mtln,1.5395819247161375,1.0879706882994151,0.6225386385662294,0.121639688560017,0.5008989500062123,chr2
Ckap2l,1.0511971577411787,1.132651393492167,0.0720332799754582,0.1797038979913801,-0.1076706180159218,chr2
Idh3b,0.9210308472994472,0.8672594894854632,-0.1186786188088902,-0.2054643734331066,0.0867857546242164,chr2
Cpxm1,0.808762568169482,0.7472491128696492,-0.3062118681285564,-0.4203388157431995,0.114126947614643,chr2
4930473A02Rik,0.8724864910000641,0.8405861378320404,-0.1967953011216274,-0.2505324297915649,0.0537371286699374,chr2
Oxt,0.8858032456597306,0.87918027183352,-0.1749418114949988,-0.185769081265453,0.0108272697704542,chr2
Ubox5,0.9389895529197329,0.7834647673478411,-0.0908189881635173,-0.352059697171574,0.2612407090080566,chr2
Lzts3,0.957561426263846,0.8850284544780262,-0.0625630579554967,-0.1762042549748723,0.1136411970193756,chr2
Slc4a11,0.883777809995363,0.7883092784695602,-0.1782443867066123,-0.3431663396031931,0.1649219528965807,chr2
Atrn,0.9014907922701564,0.9053854689082702,-0.149615338686233,-0.1433959428213889,-0.006219395864844,chr2
Rnf24,0.8717498915539148,1.0341899814333808,-0.1980138153572942,0.0485012341010374,-0.2465150494583317,chr2
Adra1d,0.9198919826096944,0.9071819451345848,-0.1204636307855565,-0.1405361670454907,0.0200725362599341,chr2
Gpcpd1,1.0238808225956977,1.2360196796196734,0.0340477986813673,0.3057017136821623,-0.2716539150007949,chr2
Shld1,0.9850855030803356,1.0217617783040875,-0.0216791423829461,0.0310588740441177,-0.0527380164270639,chr2
Tmx4,1.0485097670947598,1.0950524736690757,0.0683403005127541,0.1310000037883764,-0.0626597032756223,chr2
Tasp1,0.930953285379774,1.0307612097186547,-0.1032193187701308,0.0437101508864916,-0.1469294696566225,chr2
Esf1,0.9981668045173944,1.103330849647473,-0.0026471691630323,0.1418654686932338,-0.1445126378562662,chr2
Kif16b,1.0005980449305438,0.9865522976877238,0.000862538562817,-0.0195325638423492,0.0203951024051663,chr2
Ovol2,1.028315051246578,0.8660196690339131,0.0402823396645338,-0.2075283030815046,0.2478106427460384,chr2
Dzank1,0.95494798687399,0.8671705183455657,-0.0665059388305932,-0.2056123854276471,0.1391064465970538,chr2
Slc24a3,1.0286601133169642,0.944098726960528,0.0407663701487038,-0.0829903608841448,0.1237567310328486,chr2
Naa20,1.1439944794632817,1.215746463420592,0.1940800901668588,0.2818423948149454,-0.0877623046480865,chr2
Foxa2,1.0553391468427658,1.0045244028306073,0.0777067020989733,0.0065126117716239,0.0711940903273493,chr2
Nxt1,1.1992727063458404,1.0938785072770052,0.262159754963562,0.1294525126439391,0.1327072423196228,chr2
Gzf1,0.9272581925062788,0.8250495517921936,-0.1089569856117947,-0.2774473258585293,0.1684903402467345,chr2
Pygb,0.8080611419267639,0.8125631986766529,-0.3074636362948507,-0.2994480690938681,-0.0080155672009826,chr2
Ninl,1.053224287686286,1.0391218360763308,0.0748126958856591,0.0553648188216732,0.0194478770639858,chr2
Nsfl1c,0.8548919871866192,1.128649939059636,-0.2261859431859964,0.1745980906330039,-0.4007840338190004,chr2
Fam110a,0.7740409289722907,0.8746454010081273,-0.3695182410962512,-0.1932298572511502,-0.176288383845101,chr2
Scrt2,0.7922356353423953,1.003768234758034,-0.3359984986997579,0.005426196416098,-0.341424695115856,chr2
Srxn1,0.935496567487067,0.8288363025836105,-0.09619573493116,-0.2708409012133265,0.1746451662821664,chr2
Tbc1d20,0.889373145817487,1.0482527396473202,-0.1691392510039188,0.0679866007260987,-0.2371258517300176,chr2
Zcchc3,0.8533683548030592,0.912490854541024,-0.2287594823740908,-0.1321179953765835,-0.0966414869975072,chr2
H13,1.0069116060659984,1.0279175874613216,0.0099370387691099,0.0397246021515018,-0.0297875633823919,chr2
Dusp15,0.9723310555666562,0.9088982429165368,-0.0404804941146902,-0.1378093105419491,0.0973288164272588,chr2
Pdrg1,0.8314600003910348,0.757345614290475,-0.2662812344121599,-0.4009762712496283,0.1346950368374684,chr2
Tspyl3,0.9602164134912125,0.7862755108187703,-0.0585684979244001,-0.346893173693958,0.2883246757695579,chr2
Nol4l,0.7278088587540025,0.8086308181306652,-0.4583684833853225,-0.3064469069628541,-0.1519215764224684,chr2
Commd7,0.8882484971548953,0.7788595831957537,-0.1709647522529183,-0.3605648396260967,0.1896000873731783,chr2
Dnmt3b,0.8510253611124551,0.7977690874405198,-0.2327259690795479,-0.325956873016935,0.0932309039373871,chr2
Snta1,0.8556382726349913,0.8299391434552055,-0.2249270793014373,-0.2689225423485734,0.0439954630471361,chr2
Cbfa2t2,0.8844790924292664,0.800324249424018,-0.1771000544081638,-0.3213434720615672,0.1442434176534034,chr2
Dynlrb1,0.9510436395442126,0.9966906739412986,-0.0724165528451162,-0.0047822657035367,-0.0676342871415794,chr2
Epb41l1,0.8726320137385015,0.842991882641001,-0.196554692895886,-0.2464093556891104,0.0498546627932244,chr2
Tgif2,0.8486720245067405,0.8466709209463791,-0.23672097342426,-0.2401267545747106,0.0034057811504506,chr2
Ndrg3,0.9447775413532,1.1462578289740364,-0.0819534245674786,0.1969315875027248,-0.2788850120702035,chr2
Soga1,0.827253642622256,0.8154264471566889,-0.2735983557578353,-0.2943733456117476,0.0207749898539122,chr2
Rbl1,0.962784349677394,1.160451595095363,-0.0547154042863378,0.2146863460582626,-0.2694017503446004,chr2
Rpn2,0.9077658037410108,0.9712652234004298,-0.1396079530562453,-0.0420627887006721,-0.0975451643555731,chr2
Lpin3,0.9369338843559988,0.8654456280743938,-0.093980848579318,-0.2084849102711392,0.1145040616918211,chr2
Fitm2,0.9790717594458692,0.8368187978118892,-0.03051349123543,-0.2570128350742679,0.2264993438388378,chr2
Ttpal,0.7948268974329373,0.7923821802607433,-0.3312873997827751,-0.3357316588024791,0.0044442590197039,chr2
Kcnk15,0.7225147650994127,0.7759105723701368,-0.4689010244809061,-0.3660377108161406,-0.1028633136647654,chr2
Ywhab,0.898684672991413,0.9902576988210664,-0.1541130976266446,-0.0141240823900884,-0.1399890152365562,chr2
Kcns1,0.7858909298864637,0.7946992904819642,-0.3475989933839866,-0.331519038515307,-0.0160799548686796,chr2
Ctsa,0.6911492402411941,0.8716265117168499,-0.5329308286900466,-0.1982180162160903,-0.3347128124739562,chr2
Mmp9,0.8990094914042905,0.8264679019375877,-0.1535917476352738,-0.2749693051516171,0.1213775575163433,chr2
Slc12a5,0.8271745205555303,0.8060346818676372,-0.2737363478640115,-0.3110861788611932,0.0373498309971817,chr2
Cdh22,0.8171641378951822,0.8206557589233823,-0.2913022036111925,-0.2851509143476782,-0.0061512892635142,chr2
Elmo2,0.8597183271335472,0.7463951227535529,-0.2180640334566838,-0.4219885358175347,0.2039245023608509,chr2
Arfgef2,0.8028962149412159,0.8751351605691371,-0.3167145826946139,-0.1924222431721464,-0.1242923395224675,chr2
Kcnb1,0.8315661939821662,0.8153030795535845,-0.2660969860004079,-0.2945916305285648,0.0284946445281569,chr2
Kcng1,0.8241241976318024,0.7931151893097858,-0.279066323248987,-0.3343976816977286,0.0553313584487416,chr2
Sall4,0.8509684434762523,0.8422096890549081,-0.2328224615477321,-0.2477486220506703,0.0149261605029382,chr2
Rae1,0.936456059080892,0.9355711333164404,-0.0947167937808731,-0.096080746304861,0.0013639525239879,chr2
Rbm38,0.7262183767682631,0.7787552554524427,-0.4615246572623277,-0.3607581006485167,-0.1007665566138109,chr2
Ctsz,0.7639187115359393,0.7779176137628555,-0.3885089654003419,-0.3623107218217177,-0.0261982435786242,chr2
Phactr3,0.9011532421633258,1.04265599453654,-0.1501556360067971,0.0602632452604207,-0.2104188812672179,chr2
Ppp1r3d,0.9914455067313812,0.9393324655054016,-0.0123946157553714,-0.0902922219461743,0.0778976061908029,chr2
Taf4,0.8880247707695439,1.0127785255278057,-0.1713281748796028,0.0183187199865214,-0.1896468948661242,chr2
4921531C22Rik,0.9466223814138898,0.751101995974018,-0.0791390621274753,-0.4129192629209292,0.3337802007934539,chr2
Osbpl2,0.7910592596150404,0.6890193508532458,-0.3381423213644798,-0.5373835938329968,0.199241272468517,chr2
Ythdf1,0.7534891215705688,0.7750243353627102,-0.4083414116899893,-0.3676864839122291,-0.0406549277777602,chr2
Chrna4,0.7821114082568325,0.8442122959341101,-0.3545539672887476,-0.2443222526161896,-0.110231714672558,chr2
Zgpat,0.9195621586814566,0.71926036008536,-0.1209809966062676,-0.4754139984763229,0.3544330018700553,chr2
Zfp512b,0.7521531280291254,0.778294361850565,-0.410901690219984,-0.3616121889522385,-0.0492895012677454,chr2
Samd10,1.0362532685856272,0.802150056864641,0.0513766523264182,-0.3180559504212037,0.3694326027476219,chr2
Tcea2,0.8867628339740937,0.663253064451602,-0.173379789685406,-0.5923686586830469,0.4189888689976409,chr2
Lkaaear1,1.0339395638270894,0.9597890488615254,0.0481518592358686,-0.0592107428077323,0.107362602043601,chr2
Pcmtd2,1.0258560476367975,1.0109197368391214,0.0368283002129513,0.0156684573191723,0.0211598428937789,chr2
Polr3k,0.9811371849585367,0.9499223962414924,-0.027473223252052,-0.0741184373707736,0.0466452141187215,chr2
2810429I04Rik,1.0710108072384783,1.1219544961662988,0.0989730379506279,0.1660141648179433,-0.0670411268673154,chr13
Tubal3,0.8138105040038901,0.9998298007346734,-0.2972351932217169,-0.0002455665342643,-0.2969896266874526,chr13
Pitrm1,1.041954888361937,1.419154460164833,0.059292817208191,0.5050316202557816,-0.4457388030475905,chr13
Pfkp,1.1736111274522911,0.9588324042223424,0.2309544549277349,-0.0606494284734198,0.2916038834011548,chr13
Idi1,1.1530829693074234,1.229834537285282,0.2054963248733078,0.2984642275193908,-0.092967902646083,chr13
Zmynd11,0.9495235050866994,0.919752187902516,-0.074724380713442,-0.1206828918083237,0.0459585110948817,chr13
Chrm3,1.0668558581738072,0.929307995835857,0.0933652682473044,-0.1057712739268836,0.1991365421741881,chr13
Gng4,0.9171489512227208,1.0020037248227414,-0.1247720385593839,0.0028878715803358,-0.1276599101397198,chr13
Yae1d1,0.8219192860825659,1.2824140254252514,-0.2829313692113109,0.3588621090679861,-0.6417934782792971,chr13
Epdr1,1.0964100187698311,1.1402378454386837,0.1327874163878835,0.1893347916218501,-0.0565473752339665,chr13
Trim27,0.7378678261751975,0.9528907698219756,-0.438565684562856,-0.0696172478747723,-0.3689484366880837,chr13
Nkapl,0.9826391478467138,1.1585464309389368,-0.0252663784126536,0.2123158640931456,-0.2375822425057993,chr13
H3c11,1.209929016040551,1.2999462958877517,0.2749224101360212,0.3784520230561796,-0.1035296129201584,chr13
H4c4,1.0172117806233487,1.1497604397135337,0.0246200755052523,0.2013332973086839,-0.1767132218034316,chr13
Carmil1,0.8499592414893147,0.8819876237267749,-0.2345344342383172,-0.1811696832239318,-0.0533647510143853,chr13
Mrs2,0.8773046579429415,1.0603911477807166,-0.1888501664955807,0.0845965316492243,-0.2734466981448051,chr13
Foxc1,0.7818891173977165,0.7817918000018245,-0.3549640667957242,-0.3551436422104583,0.0001795754147341,chr13
1110046J04Rik,1.1044273466878192,1.02800152492531,0.1432985160035339,0.0398424046101478,0.103456111393386,chr13
Cdyl,1.170635310016894,1.118267057107019,0.2272917006250696,0.1612647641695008,0.0660269364555688,chr13
Lyrm4,1.0466640191761831,1.2290016163966933,0.0657984091668715,0.2974868131605013,-0.2316884039936298,chr13
Rreb1,0.8916368803976198,1.0103972277190976,-0.1654718034732499,0.0149225858440047,-0.1803943893172546,chr13
Dsp,0.926888162140857,0.9572784737136764,-0.1095328203930368,-0.0629894270152939,-0.0465433933777429,chr13
Snrnp48,0.80066801346082,0.8157099313211941,-0.3207239229353795,-0.2938718777911334,-0.026852045144246,chr13
Bmp6,0.9227940998244344,1.0353141458756463,-0.1159193151634341,0.0500685918116279,-0.1659879069750621,chr13
Slc35b3,1.0185887568112648,1.258962118622449,0.0265716979595581,0.3322348739244923,-0.3056631759649341,chr13
Mylip,0.8560963134160696,0.9671169907138508,-0.2241549815889252,-0.0482376739405291,-0.175917307648396,chr13
Gmpr,1.143116194435298,0.949113422471632,0.1929720567593767,-0.0753475900861504,0.2683196468455272,chr13
Kif13a,0.8666764740136708,0.784541034589146,-0.2064345517780055,-0.3500791870820943,0.1436446353040887,chr13
Dek,0.8901324418701734,1.0571658254549483,-0.1679080857591048,0.0802016934636986,-0.2481097792228034,chr13
Wnk2,0.8553916714462184,0.8371244838074319,-0.2253429344602718,-0.2564859215526648,0.031142987092393,chr13
Spin1,0.8881197254420692,0.73844014410656,-0.1711739186965229,-0.4374471099844178,0.2662731912878949,chr13
Cks2,0.7489679993077855,1.245139771461573,-0.4170240160247357,0.3163076991417163,-0.7333317151664521,chr13
Diras2,0.8502713135295655,0.8327048480509188,-0.2340048298401408,-0.2641228714564336,0.0301180416162928,chr13
Ror2,0.8404669473326758,0.9995332732050058,-0.2507370105322447,-0.000673501615442,-0.2500635089168027,chr13
Sptlc1,0.9776564304474512,0.8313136031044711,-0.0326005347950665,-0.2665352757794595,0.233934740984393,chr13
Drd1,1.0967120968178623,0.8999472630985739,0.1331848466098624,-0.1520876328843334,0.2852724794941959,chr13
Hrh2,0.8955684477504032,0.8888099983596099,-0.1591243941598792,-0.170053048971908,0.0109286548120288,chr13
Thoc3,0.9616902289831644,0.8709784533669624,-0.0563558340298855,-0.1992910656213483,0.1429352315914627,chr13
Gprin1,0.8342430034606176,0.8230443481776717,-0.2614604128684368,-0.2809579252705658,0.0194975124021289,chr13
Tspan17,0.8155400652387115,0.7709317254789629,-0.2941723405727003,-0.3753249956736307,0.0811526551009304,chr13
Uimc1,0.8760181141531712,0.8975981178048241,-0.1909673929504579,-0.1558584441595661,-0.0351089487908917,chr13
Rab24,0.759816014260683,0.6903574301977372,-0.3962779756048841,-0.5345845891423865,0.1383066135375024,chr13
Pfn3,0.8384982882774398,0.8095417965274315,-0.2541202562333038,-0.3048225262975149,0.050702270064211,chr13
Dbn1,0.8121187672891985,0.7859230828060595,-0.3002373669233762,-0.3475399700424426,0.0473026031190663,chr13
B230219D22Rik,0.9521410561170734,0.7517500561971301,-0.070752775675684,-0.4116750242393074,0.3409222485636234,chr13
Txndc15,0.8844685549902452,0.8768167956873558,-0.177117242379828,-0.1896526610702427,0.0125354186904147,chr13
Pitx1,0.763429305999467,0.8545133672875814,-0.3894335260852817,-0.2268250345030166,-0.1626084915822651,chr13
Macroh2a1,0.9535363264006584,0.8059230768036634,-0.0686401936647045,-0.3112859509355223,0.2426457572708178,chr13
Tgfbi,0.81925762718555,0.9814565336253326,-0.2876108957472831,-0.027003719311828,-0.260607176435455,chr13
Kif27,0.842341028215123,0.8389072994980712,-0.2475236571938002,-0.2534166953585008,0.0058930381647005,chr13
Agtpbp1,0.7845416526498894,0.960057905491447,-0.350078050528646,-0.0588066708806923,-0.2912713796479536,chr13
